num_licitacao,cod_ug,dat_resultado,modal_compra,objeto,cnpj,ind_matriz,razao_social,situacao_cadastral,dat_sit_cadastral,ano_sit_cadastral,motiv_sit_cadastral,tipo_nat_juridica,dat_ini_ativ,ano_ini_ativ,setor_cnae,qualif_resp,porte_empr,opt_simples
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",10891830000100,1,"DAVITA SERVICOS DE NEFROLOGIA JOAO PESSOA LTDA",Ativa,2009-06-09,2009,NULL,"Entidades Empresariais",2009-06-09,2009,"Serviços de diálise e nefrologia","Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",24072355000154,1,"CENTRO AVANÇADO DE ENDOSCOPIA DA PARAÍBA LTDA",Ativa,2016-01-28,2016,NULL,"Entidades Empresariais",2016-01-28,2016,"Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",24072355000154,1,"CENTRO AVANÇADO DE ENDOSCOPIA DA PARAÍBA LTDA",Ativa,2016-01-28,2016,NULL,"Entidades Empresariais",2016-01-28,2016,"Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",24072355000154,1,"CENTRO AVANÇADO DE ENDOSCOPIA DA PARAÍBA LTDA",Ativa,2016-01-28,2016,NULL,"Entidades Empresariais",2016-01-28,2016,"Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",02483764000100,1,"CLINICA DO CORACAO S/S LTDA",Ativa,2004-08-28,2004,NULL,"Entidades Empresariais",1998-03-27,1998,"Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente","Sócio-Administrador ","Pequeno Porte","Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",02483764000100,1,"CLINICA DO CORACAO S/S LTDA",Ativa,2004-08-28,2004,NULL,"Entidades Empresariais",1998-03-27,1998,"Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente","Sócio-Administrador ","Pequeno Porte","Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",02483764000100,1,"CLINICA DO CORACAO S/S LTDA",Ativa,2004-08-28,2004,NULL,"Entidades Empresariais",1998-03-27,1998,"Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente","Sócio-Administrador ","Pequeno Porte","Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",35491356000150,1,"COOPERATIVA DOS ANESTESIOLOGISTAS DA PARAIBA - COOPANEST - PB",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1990-11-30,1990,"Atividades de profissionais da área de saúde não especificadas anteriormente","Presidente ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",35491356000150,1,"COOPERATIVA DOS ANESTESIOLOGISTAS DA PARAIBA - COOPANEST - PB",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1990-11-30,1990,"Atividades de profissionais da área de saúde não especificadas anteriormente","Presidente ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",35491356000150,1,"COOPERATIVA DOS ANESTESIOLOGISTAS DA PARAIBA - COOPANEST - PB",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1990-11-30,1990,"Atividades de profissionais da área de saúde não especificadas anteriormente","Presidente ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",03572822000135,1,"TRADE TRAUMATOLOGIA E DERMATOLOGIA LTDA",Ativa,2001-02-25,2001,NULL,"Entidades Empresariais",1999-12-29,1999,"Atividades de atenção ambulatorial não especificadas anteriormente","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",03572822000135,1,"TRADE TRAUMATOLOGIA E DERMATOLOGIA LTDA",Ativa,2001-02-25,2001,NULL,"Entidades Empresariais",1999-12-29,1999,"Atividades de atenção ambulatorial não especificadas anteriormente","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",03572822000135,1,"TRADE TRAUMATOLOGIA E DERMATOLOGIA LTDA",Ativa,2001-02-25,2001,NULL,"Entidades Empresariais",1999-12-29,1999,"Atividades de atenção ambulatorial não especificadas anteriormente","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",35570431000178,1,"CENTRO DE NEFROLOGIA E DIALISE DE JOAO PESSOA LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1991-04-01,1991,"Serviços de diálise e nefrologia","Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",35570431000178,1,"CENTRO DE NEFROLOGIA E DIALISE DE JOAO PESSOA LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1991-04-01,1991,"Serviços de diálise e nefrologia","Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",35570431000178,1,"CENTRO DE NEFROLOGIA E DIALISE DE JOAO PESSOA LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1991-04-01,1991,"Serviços de diálise e nefrologia","Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",14719901000142,1,"CLINICA SANTA MADRA LTDA",Ativa,2011-11-22,2011,NULL,"Entidades Empresariais",2011-11-22,2011,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",14719901000142,1,"CLINICA SANTA MADRA LTDA",Ativa,2011-11-22,2011,NULL,"Entidades Empresariais",2011-11-22,2011,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",14719901000142,1,"CLINICA SANTA MADRA LTDA",Ativa,2011-11-22,2011,NULL,"Entidades Empresariais",2011-11-22,2011,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",12307766000100,1,"PULMONAR DIAGNOSTICOS LTDA",Ativa,2010-07-28,2010,NULL,"Entidades Empresariais",2010-07-28,2010,"Atividade médica ambulatorial com recursos para realização de exames complementares","Sócio-Administrador ",Demais,Excluido
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",12307766000100,1,"PULMONAR DIAGNOSTICOS LTDA",Ativa,2010-07-28,2010,NULL,"Entidades Empresariais",2010-07-28,2010,"Atividade médica ambulatorial com recursos para realização de exames complementares","Sócio-Administrador ",Demais,Excluido
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",12307766000100,1,"PULMONAR DIAGNOSTICOS LTDA",Ativa,2010-07-28,2010,NULL,"Entidades Empresariais",2010-07-28,2010,"Atividade médica ambulatorial com recursos para realização de exames complementares","Sócio-Administrador ",Demais,Excluido
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",08320277000103,1,"CEDRUL CENTRO DE DIAGNOSTICO POR IMAGEM LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1981-07-23,1981,"Serviços de diagnóstico por imagem com uso de radiação ionizante","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",08320277000103,1,"CEDRUL CENTRO DE DIAGNOSTICO POR IMAGEM LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1981-07-23,1981,"Serviços de diagnóstico por imagem com uso de radiação ionizante","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",08320277000103,1,"CEDRUL CENTRO DE DIAGNOSTICO POR IMAGEM LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1981-07-23,1981,"Serviços de diagnóstico por imagem com uso de radiação ionizante","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",08289361000101,1,"ONCOVIDA SERVICOS MEDICOS LTDA",Ativa,2006-09-14,2006,NULL,"Entidades Empresariais",2006-09-14,2006,"Serviços de diagnóstico por imagem com uso de radiação ionizante","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",08289361000101,1,"ONCOVIDA SERVICOS MEDICOS LTDA",Ativa,2006-09-14,2006,NULL,"Entidades Empresariais",2006-09-14,2006,"Serviços de diagnóstico por imagem com uso de radiação ionizante","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",08289361000101,1,"ONCOVIDA SERVICOS MEDICOS LTDA",Ativa,2006-09-14,2006,NULL,"Entidades Empresariais",2006-09-14,2006,"Serviços de diagnóstico por imagem com uso de radiação ionizante","Sócio-Administrador ","Micro Empresa","Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",04775105000173,1,"UROCLINICA JOAO PESSOA - CLINICA DE UROLOGIA S/S LTDA",Ativa,2002-10-12,2002,NULL,"Entidades Empresariais",2001-11-21,2001,"Atividade médica ambulatorial restrita a consultas","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",04775105000173,1,"UROCLINICA JOAO PESSOA - CLINICA DE UROLOGIA S/S LTDA",Ativa,2002-10-12,2002,NULL,"Entidades Empresariais",2001-11-21,2001,"Atividade médica ambulatorial restrita a consultas","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",04775105000173,1,"UROCLINICA JOAO PESSOA - CLINICA DE UROLOGIA S/S LTDA",Ativa,2002-10-12,2002,NULL,"Entidades Empresariais",2001-11-21,2001,"Atividade médica ambulatorial restrita a consultas","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",07727123000178,1,"FISIOCARE FISIOTERAPIA CARDIORRESPIRATORIA LTDA.",Ativa,2005-12-07,2005,NULL,"Entidades Empresariais",2005-12-07,2005,"Atividades de fisioterapia","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",07727123000178,1,"FISIOCARE FISIOTERAPIA CARDIORRESPIRATORIA LTDA.",Ativa,2005-12-07,2005,NULL,"Entidades Empresariais",2005-12-07,2005,"Atividades de fisioterapia","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",07727123000178,1,"FISIOCARE FISIOTERAPIA CARDIORRESPIRATORIA LTDA.",Ativa,2005-12-07,2005,NULL,"Entidades Empresariais",2005-12-07,2005,"Atividades de fisioterapia","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",04165758000130,1,"CENTRO MEDICO HOSPITALAR LEONARDO F. SILVA LTDA",Ativa,2000-11-29,2000,NULL,"Entidades Empresariais",2000-11-29,2000,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",04165758000130,1,"CENTRO MEDICO HOSPITALAR LEONARDO F. SILVA LTDA",Ativa,2000-11-29,2000,NULL,"Entidades Empresariais",2000-11-29,2000,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",04165758000130,1,"CENTRO MEDICO HOSPITALAR LEONARDO F. SILVA LTDA",Ativa,2000-11-29,2000,NULL,"Entidades Empresariais",2000-11-29,2000,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",14021506000191,1,"CLINICA HOSPITALAR RECANTO LTDA",Ativa,2011-07-26,2011,NULL,"Entidades Empresariais",2011-07-26,2011,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",14021506000191,1,"CLINICA HOSPITALAR RECANTO LTDA",Ativa,2011-07-26,2011,NULL,"Entidades Empresariais",2011-07-26,2011,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",14021506000191,1,"CLINICA HOSPITALAR RECANTO LTDA",Ativa,2011-07-26,2011,NULL,"Entidades Empresariais",2011-07-26,2011,"Atividades de atendimento hospitalar","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",08360618000174,1,"CENTRO DE DIAGNOSTICO MEMORIAL MARIE CURIE LTDA",Ativa,2006-10-17,2006,NULL,"Entidades Empresariais",2006-10-17,2006,"Serviços de tomografia","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",08360618000174,1,"CENTRO DE DIAGNOSTICO MEMORIAL MARIE CURIE LTDA",Ativa,2006-10-17,2006,NULL,"Entidades Empresariais",2006-10-17,2006,"Serviços de tomografia","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",08360618000174,1,"CENTRO DE DIAGNOSTICO MEMORIAL MARIE CURIE LTDA",Ativa,2006-10-17,2006,NULL,"Entidades Empresariais",2006-10-17,2006,"Serviços de tomografia","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",09136540000171,1,"CLINICA RADIOLOGICA DR AZUIR LESSA LTDA",Ativa,2001-04-08,2001,NULL,"Entidades Empresariais",1969-09-30,1969,"Serviços de diagnóstico por imagem sem uso de radiação ionizante","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",09136540000171,1,"CLINICA RADIOLOGICA DR AZUIR LESSA LTDA",Ativa,2001-04-08,2001,NULL,"Entidades Empresariais",1969-09-30,1969,"Serviços de diagnóstico por imagem sem uso de radiação ionizante","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",09136540000171,1,"CLINICA RADIOLOGICA DR AZUIR LESSA LTDA",Ativa,2001-04-08,2001,NULL,"Entidades Empresariais",1969-09-30,1969,"Serviços de diagnóstico por imagem sem uso de radiação ionizante","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",10574074000195,1,"MEIRA & PONTES MEDICOS ASSOCIADOS LTDA",Ativa,2009-01-13,2009,NULL,"Entidades Empresariais",2009-01-13,2009,"Atividades de atendimento hospitalar","Sócio-Administrador ","Pequeno Porte","Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",10574074000195,1,"MEIRA & PONTES MEDICOS ASSOCIADOS LTDA",Ativa,2009-01-13,2009,NULL,"Entidades Empresariais",2009-01-13,2009,"Atividades de atendimento hospitalar","Sócio-Administrador ","Pequeno Porte","Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",10574074000195,1,"MEIRA & PONTES MEDICOS ASSOCIADOS LTDA",Ativa,2009-01-13,2009,NULL,"Entidades Empresariais",2009-01-13,2009,"Atividades de atendimento hospitalar","Sócio-Administrador ","Pequeno Porte","Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",22445257000190,1,"BIOFISIO CLINICA DE FISIOTERAPIA E TERAPIA INTEGRADA EIRELI",Ativa,2015-05-14,2015,NULL,"Entidades Empresariais",2015-05-14,2015,"Atividades de fisioterapia","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",22445257000190,1,"BIOFISIO CLINICA DE FISIOTERAPIA E TERAPIA INTEGRADA EIRELI",Ativa,2015-05-14,2015,NULL,"Entidades Empresariais",2015-05-14,2015,"Atividades de fisioterapia","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",22445257000190,1,"BIOFISIO CLINICA DE FISIOTERAPIA E TERAPIA INTEGRADA EIRELI",Ativa,2015-05-14,2015,NULL,"Entidades Empresariais",2015-05-14,2015,"Atividades de fisioterapia","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",09139189000172,1,"SERVICO DE CITOLOGIA E COLPOSCOPIA LTDA",Ativa,2005-01-21,2005,NULL,"Entidades Empresariais",1970-01-30,1970,"Laboratórios de anatomia patológica e citológica","Sócio-Administrador ","Pequeno Porte",Optante
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",09139189000172,1,"SERVICO DE CITOLOGIA E COLPOSCOPIA LTDA",Ativa,2005-01-21,2005,NULL,"Entidades Empresariais",1970-01-30,1970,"Laboratórios de anatomia patológica e citológica","Sócio-Administrador ","Pequeno Porte",Optante
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",09139189000172,1,"SERVICO DE CITOLOGIA E COLPOSCOPIA LTDA",Ativa,2005-01-21,2005,NULL,"Entidades Empresariais",1970-01-30,1970,"Laboratórios de anatomia patológica e citológica","Sócio-Administrador ","Pequeno Porte",Optante
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",21511965000119,1,"SEMEP - SERVICOS MEDICOS DA PARAIBA LTDA",Ativa,2014-12-03,2014,NULL,"Entidades Empresariais",2014-12-03,2014,"Atividade médica ambulatorial restrita a consultas","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",21511965000119,1,"SEMEP - SERVICOS MEDICOS DA PARAIBA LTDA",Ativa,2014-12-03,2014,NULL,"Entidades Empresariais",2014-12-03,2014,"Atividade médica ambulatorial restrita a consultas","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",21511965000119,1,"SEMEP - SERVICOS MEDICOS DA PARAIBA LTDA",Ativa,2014-12-03,2014,NULL,"Entidades Empresariais",2014-12-03,2014,"Atividade médica ambulatorial restrita a consultas","Sócio-Administrador ","Micro Empresa",Optante
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",03112378000175,1,"RESGATE KM EXPRESS EIRELI",Ativa,2007-10-19,2007,NULL,"Entidades Empresariais",1999-04-26,1999,"Atividades de profissionais da área de saúde não especificadas anteriormente","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Excluido
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",03112378000175,1,"RESGATE KM EXPRESS EIRELI",Ativa,2007-10-19,2007,NULL,"Entidades Empresariais",1999-04-26,1999,"Atividades de profissionais da área de saúde não especificadas anteriormente","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Excluido
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",03112378000175,1,"RESGATE KM EXPRESS EIRELI",Ativa,2007-10-19,2007,NULL,"Entidades Empresariais",1999-04-26,1999,"Atividades de profissionais da área de saúde não especificadas anteriormente","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Excluido
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",09138975000155,1,"INSTITUTO DE HEMATOLOGIA E HEMOTERAPIA S/S LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1970-01-21,1970,"Serviços de quimioterapia","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-02-19,"Dispensa de Licitação","Pagamento de licenciamento das viaturas do HGUJP.",09138975000155,1,"INSTITUTO DE HEMATOLOGIA E HEMOTERAPIA S/S LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1970-01-21,1970,"Serviços de quimioterapia","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-06-25,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de medicamentos para o HGuJP.",09138975000155,1,"INSTITUTO DE HEMATOLOGIA E HEMOTERAPIA S/S LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1970-01-21,1970,"Serviços de quimioterapia","Sócio-Administrador ",Demais,"Nao Optante"
000012020,160139,2020-01-10,"Inexigibilidade de Licitação","Contratar OCS s (Organizações Civis de Saúde) e PSA s (Profissionais de Saúde Autônomos), para prestação de Assistência Médico-hospitalar, Odontológico, Atendimento Domiciliar, Ambulatorial, Laboratorial  em análises clínicas, Anatomia patológica,",10844736000108,1,"CLINICOR  - INSTITUTO DE CLINICA E CIRURGIA DO CORACAO LTDA",Ativa,2005-09-24,2005,NULL,"Entidades Empresariais",1986-09-05,1986,"Atividade médica ambulatorial com recursos para realização de exames complementares","Sócio-Administrador ","Pequeno Porte","Nao Optante"
